filename,square,ring,crack,bright_crack,hotspot,gridline_darkening,near_busbar,busbar_crack,shattered
SHELL_M55_6330431043_F0201-0026_cell10.jpg,0.9885352,0.0005698237,0.036679365,0.0015713507,0.38651252,0.0004274091,0.0010338032,0.0011572813,0.00015682795
SHELL_M55_6330431043_F0201-0026_cell11.jpg,0.9912082,0.0005217755,0.04624461,0.00089814607,0.49653864,0.0010621328,0.0018148378,0.0010096914,8.1399776e-05
SHELL_M55_6330431043_F0201-0026_cell12.jpg,0.99062866,0.00045846734,0.04224926,0.0010865683,0.4960633,0.0004984644,0.0009362261,0.0009949807,0.00010790932
SHELL_M55_6330431043_F0201-0026_cell13.jpg,0.9938963,0.00043623976,0.020142177,0.0018679713,0.11473824,0.0003813728,0.00071427505,0.0007224913,0.0001595712
SHELL_M55_6330431043_F0201-0026_cell14.jpg,0.99450976,0.0005628531,0.019132638,0.0016919818,0.09877416,0.0007982532,0.0016083753,0.0012392038,0.00011908057
SHELL_M55_6330431043_F0201-0026_cell15.jpg,0.9901147,0.00068159227,0.045390714,0.0011080438,0.54390544,0.00037724644,0.0011085988,0.00083522557,8.7391e-05
SHELL_M55_6330431043_F0201-0026_cell16.jpg,0.99502665,0.00039913223,0.023522986,0.0017474166,0.12122067,0.00037127535,0.0007559709,0.0006938914,0.00010981738
SHELL_M55_6330431043_F0201-0026_cell17.jpg,0.9945733,0.00069434056,0.018144436,0.0018208753,0.17644276,0.0006840608,0.0014088408,0.001120031,0.00011933793
SHELL_M55_6330431043_F0201-0026_cell18.jpg,0.9687769,0.0010679298,0.025458055,0.000890452,0.87561035,0.00045181662,0.0008361991,0.00093442464,9.729884e-05
SHELL_M55_6330431043_F0201-0026_cell19.jpg,0.9881706,0.0009252769,0.01787775,0.0022820474,0.3625559,0.00064826757,0.0011141209,0.001333518,0.00020245272
SHELL_M55_6330431043_F0201-0026_cell2.jpg,0.9788857,0.0006624186,0.04343706,0.0008639193,0.7331035,0.0024295996,0.0013008032,0.0017959217,0.000103985316
SHELL_M55_6330431043_F0201-0026_cell20.jpg,0.9987447,0.0004462524,0.10749843,0.0028332868,0.0033678075,0.00076930574,0.0015757888,0.0009829244,0.00023982197
SHELL_M55_6330431043_F0201-0026_cell21.jpg,0.99551505,0.0007226394,0.020126753,0.0022368908,0.032783225,0.00028739282,0.0004911347,0.0006141979,0.00012512281
SHELL_M55_6330431043_F0201-0026_cell22.jpg,0.99575174,0.00046431928,0.02273287,0.0018427337,0.06265691,0.00031255174,0.00060880405,0.00065873354,0.00013989702
SHELL_M55_6330431043_F0201-0026_cell23.jpg,0.9980111,0.0007089494,0.017060336,0.0018786311,0.007466557,0.00030967733,0.00062798115,0.0008867464,0.000118998396
SHELL_M55_6330431043_F0201-0026_cell24.jpg,0.9921409,0.0007578629,0.019475214,0.0015686145,0.17604113,0.00028105942,0.0007450471,0.0008399448,0.00011464581
SHELL_M55_6330431043_F0201-0026_cell25.jpg,0.9956226,0.00052795804,0.017745938,0.0026444583,0.043898076,0.00036133107,0.00068739767,0.0007927831,0.00015000108
SHELL_M55_6330431043_F0201-0026_cell26.jpg,0.993302,0.0010965478,0.019320276,0.0027364474,0.1165709,0.00038819082,0.0012592629,0.0013080612,0.00019174861
SHELL_M55_6330431043_F0201-0026_cell27.jpg,0.9962717,0.00054373103,0.020069482,0.0015730298,0.022884881,0.00020059042,0.00041785298,0.0005759674,0.000102419806
SHELL_M55_6330431043_F0201-0026_cell28.jpg,0.9938013,0.001087228,0.016699692,0.003407475,0.05887812,0.00036423744,0.00084456184,0.0012058774,0.00017397458
SHELL_M55_6330431043_F0201-0026_cell29.jpg,0.9882647,0.00076773454,0.027606528,0.0012777828,0.3582149,0.00049450924,0.0010804202,0.0011208428,0.000110498695
SHELL_M55_6330431043_F0201-0026_cell3.jpg,0.98990446,0.0010314953,0.03272852,0.0031742211,0.17150073,0.00058938883,0.0013403823,0.0021554069,0.0002810404
SHELL_M55_6330431043_F0201-0026_cell30.jpg,0.9889714,0.0009356256,0.03256567,0.0015240838,0.31898397,0.00045100294,0.0008164537,0.0011032531,0.000129126
SHELL_M55_6330431043_F0201-0026_cell31.jpg,0.9975471,0.000592053,0.015659988,0.0029913355,0.008705868,0.00023255043,0.0004892591,0.0007810293,0.0001514628
SHELL_M55_6330431043_F0201-0026_cell32.jpg,0.99679935,0.00067496166,0.021950353,0.0025475502,0.01801168,0.00032226593,0.0007862981,0.0009274018,0.0001413597
