filename,width_pixels,height_pixels,total_pixels,crack_pixels,contact_pixels,interconnect_pixels,corrosion_pixels
20220128_170631_SHELL_M55_6330431111_X_1s_3.392A_24.770V_cell17.png,197,199,39203,913,0,0,0
20220128_170631_SHELL_M55_6330431111_X_1s_3.392A_24.770V_cell18.png,197,199,39203,1719,0,0,0
20220128_170631_SHELL_M55_6330431111_X_1s_3.392A_24.770V_cell19.png,197,199,39203,2898,0,0,0
20220128_170631_SHELL_M55_6330431111_X_1s_3.392A_24.770V_cell2.png,197,199,39203,3225,0,0,0
20220128_170631_SHELL_M55_6330431111_X_1s_3.392A_24.770V_cell20.png,197,199,39203,890,0,0,0
20220128_170631_SHELL_M55_6330431111_X_1s_3.392A_24.770V_cell21.png,197,199,39203,3789,0,0,0
20220128_170631_SHELL_M55_6330431111_X_1s_3.392A_24.770V_cell22.png,197,199,39203,3116,0,0,0
20220128_170631_SHELL_M55_6330431111_X_1s_3.392A_24.770V_cell23.png,197,199,39203,721,0,0,0
20220128_170631_SHELL_M55_6330431111_X_1s_3.392A_24.770V_cell24.png,197,199,39203,144,0,0,0
20220128_170631_SHELL_M55_6330431111_X_1s_3.392A_24.770V_cell25.png,197,199,39203,1256,0,0,0
20220128_170631_SHELL_M55_6330431111_X_1s_3.392A_24.770V_cell26.png,197,199,39203,972,0,0,0
20220128_170631_SHELL_M55_6330431111_X_1s_3.392A_24.770V_cell27.png,197,199,39203,2720,0,0,0
20220128_170631_SHELL_M55_6330431111_X_1s_3.392A_24.770V_cell28.png,197,199,39203,701,0,0,0
20220128_170631_SHELL_M55_6330431111_X_1s_3.392A_24.770V_cell29.png,197,199,39203,2808,0,0,0
20220128_170631_SHELL_M55_6330431111_X_1s_3.392A_24.770V_cell3.png,197,199,39203,1016,0,0,0
20220128_170631_SHELL_M55_6330431111_X_1s_3.392A_24.770V_cell30.png,197,199,39203,126,0,0,0
20220128_170631_SHELL_M55_6330431111_X_1s_3.392A_24.770V_cell31.png,197,199,39203,0,0,0,0
20220128_170631_SHELL_M55_6330431111_X_1s_3.392A_24.770V_cell32.png,197,199,39203,1640,0,0,0
20220128_170631_SHELL_M55_6330431111_X_1s_3.392A_24.770V_cell33.png,197,199,39203,597,0,0,0
20220128_170631_SHELL_M55_6330431111_X_1s_3.392A_24.770V_cell34.png,197,199,39203,928,0,0,0
20220128_170631_SHELL_M55_6330431111_X_1s_3.392A_24.770V_cell35.png,197,199,39203,0,0,0,0
20220128_170631_SHELL_M55_6330431111_X_1s_3.392A_24.770V_cell4.png,197,199,39203,1850,0,0,0
20220128_170631_SHELL_M55_6330431111_X_1s_3.392A_24.770V_cell5.png,197,199,39203,2973,0,0,0
20220128_170631_SHELL_M55_6330431111_X_1s_3.392A_24.770V_cell6.png,197,199,39203,3143,0,0,0
20220128_170631_SHELL_M55_6330431111_X_1s_3.392A_24.770V_cell7.png,197,199,39203,1297,0,0,0
20220128_170631_SHELL_M55_6330431111_X_1s_3.392A_24.770V_cell8.png,197,199,39203,3549,0,0,0
20220128_170631_SHELL_M55_6330431111_X_1s_3.392A_24.770V_cell9.png,197,199,39203,836,0,0,0
20220128_170833_SHELL_M55_6330431111_X_3s_0.194A_19.193V_cell0.png,199,209,41591,16139,0,0,0
20220128_170833_SHELL_M55_6330431111_X_3s_0.194A_19.193V_cell1.png,199,209,41591,4736,0,0,0
20220128_170833_SHELL_M55_6330431111_X_3s_0.194A_19.193V_cell10.png,199,209,41591,3167,0,0,0
20220128_170833_SHELL_M55_6330431111_X_3s_0.194A_19.193V_cell11.png,199,209,41591,2518,0,0,0
20220128_170833_SHELL_M55_6330431111_X_3s_0.194A_19.193V_cell12.png,199,209,41591,3648,0,0,0
20220128_170833_SHELL_M55_6330431111_X_3s_0.194A_19.193V_cell13.png,199,209,41591,17719,0,0,0
20220128_170833_SHELL_M55_6330431111_X_3s_0.194A_19.193V_cell14.png,199,209,41591,12291,0,0,0
20220128_170833_SHELL_M55_6330431111_X_3s_0.194A_19.193V_cell15.png,199,209,41591,17691,0,0,0
20220128_170833_SHELL_M55_6330431111_X_3s_0.194A_19.193V_cell16.png,199,209,41591,6802,0,0,0
20220128_170833_SHELL_M55_6330431111_X_3s_0.194A_19.193V_cell17.png,199,209,41591,3422,0,0,0
20220128_170833_SHELL_M55_6330431111_X_3s_0.194A_19.193V_cell18.png,199,209,41591,3009,0,0,0
20220128_170833_SHELL_M55_6330431111_X_3s_0.194A_19.193V_cell19.png,199,209,41591,4587,0,0,0
20220128_170833_SHELL_M55_6330431111_X_3s_0.194A_19.193V_cell2.png,199,209,41591,3474,0,0,0
20220128_170833_SHELL_M55_6330431111_X_3s_0.194A_19.193V_cell20.png,199,209,41591,9418,0,0,0
20220128_170833_SHELL_M55_6330431111_X_3s_0.194A_19.193V_cell21.png,199,209,41591,7620,0,0,0
20220128_170833_SHELL_M55_6330431111_X_3s_0.194A_19.193V_cell22.png,199,209,41591,3924,0,0,0
20220128_170833_SHELL_M55_6330431111_X_3s_0.194A_19.193V_cell23.png,199,209,41591,2803,0,0,0
20220128_170833_SHELL_M55_6330431111_X_3s_0.194A_19.193V_cell24.png,199,209,41591,5515,0,0,0
20220128_170833_SHELL_M55_6330431111_X_3s_0.194A_19.193V_cell25.png,199,209,41591,5258,0,0,0
20220128_170833_SHELL_M55_6330431111_X_3s_0.194A_19.193V_cell26.png,199,209,41591,3554,0,0,0
20220128_170833_SHELL_M55_6330431111_X_3s_0.194A_19.193V_cell27.png,199,209,41591,6391,0,0,0
20220128_170833_SHELL_M55_6330431111_X_3s_0.194A_19.193V_cell28.png,199,209,41591,7498,0,0,0
20220128_170833_SHELL_M55_6330431111_X_3s_0.194A_19.193V_cell29.png,199,209,41591,5558,0,0,0
20220128_170833_SHELL_M55_6330431111_X_3s_0.194A_19.193V_cell3.png,199,209,41591,2736,0,0,0
20220128_170833_SHELL_M55_6330431111_X_3s_0.194A_19.193V_cell30.png,199,209,41591,4847,0,0,0
20220128_170833_SHELL_M55_6330431111_X_3s_0.194A_19.193V_cell31.png,199,209,41591,7783,0,0,0
20220128_170833_SHELL_M55_6330431111_X_3s_0.194A_19.193V_cell32.png,199,209,41591,5402,0,0,0
20220128_170833_SHELL_M55_6330431111_X_3s_0.194A_19.193V_cell33.png,199,209,41591,4310,0,0,0
20220128_170833_SHELL_M55_6330431111_X_3s_0.194A_19.193V_cell34.png,199,209,41591,2306,0,0,0
20220128_170833_SHELL_M55_6330431111_X_3s_0.194A_19.193V_cell35.png,199,209,41591,1738,0,0,0
20220128_170833_SHELL_M55_6330431111_X_3s_0.194A_19.193V_cell4.png,199,209,41591,4147,0,0,0
20220128_170833_SHELL_M55_6330431111_X_3s_0.194A_19.193V_cell5.png,199,209,41591,2111,0,0,0
20220128_170833_SHELL_M55_6330431111_X_3s_0.194A_19.193V_cell6.png,199,209,41591,9268,0,0,0
20220128_170833_SHELL_M55_6330431111_X_3s_0.194A_19.193V_cell7.png,199,209,41591,12833,0,0,0
20220128_170833_SHELL_M55_6330431111_X_3s_0.194A_19.193V_cell8.png,199,209,41591,7863,0,0,0
20220128_170833_SHELL_M55_6330431111_X_3s_0.194A_19.193V_cell9.png,199,209,41591,2258,0,0,0
20220128_170902_SHELL_M55_6330431111_X_3s_0.296A_19.772V_cell0.png,197,201,39597,21500,0,0,0
20220128_170902_SHELL_M55_6330431111_X_3s_0.296A_19.772V_cell1.png,197,201,39597,15219,0,0,0
20220128_170902_SHELL_M55_6330431111_X_3s_0.296A_19.772V_cell10.png,197,201,39597,11427,0,0,0
20220128_170902_SHELL_M55_6330431111_X_3s_0.296A_19.772V_cell11.png,197,201,39597,11244,0,0,0
20220128_170902_SHELL_M55_6330431111_X_3s_0.296A_19.772V_cell12.png,197,201,39597,5604,0,0,0
20220128_170902_SHELL_M55_6330431111_X_3s_0.296A_19.772V_cell13.png,197,201,39597,13867,0,0,0
20220128_170902_SHELL_M55_6330431111_X_3s_0.296A_19.772V_cell14.png,197,201,39597,34830,0,0,0
20220128_170902_SHELL_M55_6330431111_X_3s_0.296A_19.772V_cell15.png,197,201,39597,27315,0,0,0
20220128_170902_SHELL_M55_6330431111_X_3s_0.296A_19.772V_cell16.png,197,201,39597,17208,0,0,0
20220128_170902_SHELL_M55_6330431111_X_3s_0.296A_19.772V_cell17.png,197,201,39597,19761,0,0,0
20220128_170902_SHELL_M55_6330431111_X_3s_0.296A_19.772V_cell18.png,197,201,39597,20104,0,0,0
20220128_170902_SHELL_M55_6330431111_X_3s_0.296A_19.772V_cell19.png,197,201,39597,33116,0,0,0
20220128_170902_SHELL_M55_6330431111_X_3s_0.296A_19.772V_cell2.png,197,201,39597,16893,0,0,0
20220128_170902_SHELL_M55_6330431111_X_3s_0.296A_19.772V_cell20.png,197,201,39597,20056,0,0,0
20220128_170902_SHELL_M55_6330431111_X_3s_0.296A_19.772V_cell21.png,197,201,39597,7908,0,0,0
20220128_170902_SHELL_M55_6330431111_X_3s_0.296A_19.772V_cell22.png,197,201,39597,21594,0,0,0
20220128_170902_SHELL_M55_6330431111_X_3s_0.296A_19.772V_cell23.png,197,201,39597,7790,0,0,0
20220128_170902_SHELL_M55_6330431111_X_3s_0.296A_19.772V_cell24.png,197,201,39597,14195,0,0,0
20220128_170902_SHELL_M55_6330431111_X_3s_0.296A_19.772V_cell25.png,197,201,39597,10924,0,0,0
20220128_170902_SHELL_M55_6330431111_X_3s_0.296A_19.772V_cell26.png,197,201,39597,25374,0,0,0
20220128_170902_SHELL_M55_6330431111_X_3s_0.296A_19.772V_cell27.png,197,201,39597,28685,0,0,0
20220128_170902_SHELL_M55_6330431111_X_3s_0.296A_19.772V_cell28.png,197,201,39597,10218,0,0,0
20220128_170902_SHELL_M55_6330431111_X_3s_0.296A_19.772V_cell29.png,197,201,39597,13423,0,0,0
20220128_170902_SHELL_M55_6330431111_X_3s_0.296A_19.772V_cell3.png,197,201,39597,8695,0,0,0
20220128_170902_SHELL_M55_6330431111_X_3s_0.296A_19.772V_cell30.png,197,201,39597,12951,0,0,0
20220128_170902_SHELL_M55_6330431111_X_3s_0.296A_19.772V_cell31.png,197,201,39597,7997,0,0,0
20220128_170902_SHELL_M55_6330431111_X_3s_0.296A_19.772V_cell32.png,197,201,39597,13562,0,0,0
20220128_170902_SHELL_M55_6330431111_X_3s_0.296A_19.772V_cell33.png,197,201,39597,17567,0,0,0
20220128_170902_SHELL_M55_6330431111_X_3s_0.296A_19.772V_cell34.png,197,201,39597,7750,0,0,0
20220128_170902_SHELL_M55_6330431111_X_3s_0.296A_19.772V_cell35.png,197,201,39597,3092,0,0,0
20220128_170902_SHELL_M55_6330431111_X_3s_0.296A_19.772V_cell4.png,197,201,39597,11901,0,0,0
20220128_170902_SHELL_M55_6330431111_X_3s_0.296A_19.772V_cell5.png,197,201,39597,10597,0,0,0
20220128_170902_SHELL_M55_6330431111_X_3s_0.296A_19.772V_cell6.png,197,201,39597,4361,0,0,0
20220128_170902_SHELL_M55_6330431111_X_3s_0.296A_19.772V_cell7.png,197,201,39597,11915,0,0,0
20220128_170902_SHELL_M55_6330431111_X_3s_0.296A_19.772V_cell8.png,197,201,39597,19930,0,0,0
20220128_170902_SHELL_M55_6330431111_X_3s_0.296A_19.772V_cell9.png,197,201,39597,10591,0,0,0
20220128_171224_SHELL_M55_6330432695_X_3s_0.195A_19.181V_cell0.png,202,214,43228,18517,0,0,0
20220128_171224_SHELL_M55_6330432695_X_3s_0.195A_19.181V_cell1.png,202,214,43228,6205,0,0,0
20220128_171224_SHELL_M55_6330432695_X_3s_0.195A_19.181V_cell10.png,202,214,43228,13694,0,0,0
20220128_171224_SHELL_M55_6330432695_X_3s_0.195A_19.181V_cell11.png,202,214,43228,565,0,0,0
20220128_171224_SHELL_M55_6330432695_X_3s_0.195A_19.181V_cell12.png,202,214,43228,31584,0,0,0
20220128_171224_SHELL_M55_6330432695_X_3s_0.195A_19.181V_cell13.png,202,214,43228,20735,0,0,0
20220128_171224_SHELL_M55_6330432695_X_3s_0.195A_19.181V_cell14.png,202,214,43228,24718,0,0,0
20220128_171224_SHELL_M55_6330432695_X_3s_0.195A_19.181V_cell15.png,202,214,43228,38026,0,0,0
20220128_171224_SHELL_M55_6330432695_X_3s_0.195A_19.181V_cell16.png,202,214,43228,23296,0,0,0
20220128_171224_SHELL_M55_6330432695_X_3s_0.195A_19.181V_cell17.png,202,214,43228,28971,0,0,0
20220128_171224_SHELL_M55_6330432695_X_3s_0.195A_19.181V_cell18.png,202,214,43228,25399,0,0,0
20220128_171224_SHELL_M55_6330432695_X_3s_0.195A_19.181V_cell19.png,202,214,43228,15680,0,0,0
20220128_171224_SHELL_M55_6330432695_X_3s_0.195A_19.181V_cell2.png,202,214,43228,11251,0,0,0
20220128_171224_SHELL_M55_6330432695_X_3s_0.195A_19.181V_cell20.png,202,214,43228,22001,0,0,0
20220128_171224_SHELL_M55_6330432695_X_3s_0.195A_19.181V_cell21.png,202,214,43228,14466,0,0,0
20220128_171224_SHELL_M55_6330432695_X_3s_0.195A_19.181V_cell22.png,202,214,43228,20043,0,0,0
20220128_171224_SHELL_M55_6330432695_X_3s_0.195A_19.181V_cell23.png,202,214,43228,7083,0,0,0
20220128_171224_SHELL_M55_6330432695_X_3s_0.195A_19.181V_cell24.png,202,214,43228,11748,0,0,0
20220128_171224_SHELL_M55_6330432695_X_3s_0.195A_19.181V_cell25.png,202,214,43228,16137,0,0,0
20220128_171224_SHELL_M55_6330432695_X_3s_0.195A_19.181V_cell26.png,202,214,43228,14311,0,0,0
20220128_171224_SHELL_M55_6330432695_X_3s_0.195A_19.181V_cell27.png,202,214,43228,10885,0,0,0
20220128_171224_SHELL_M55_6330432695_X_3s_0.195A_19.181V_cell28.png,202,214,43228,8610,0,0,0
20220128_171224_SHELL_M55_6330432695_X_3s_0.195A_19.181V_cell29.png,202,214,43228,11358,0,0,0
20220128_171224_SHELL_M55_6330432695_X_3s_0.195A_19.181V_cell3.png,202,214,43228,8494,0,0,0
20220128_171224_SHELL_M55_6330432695_X_3s_0.195A_19.181V_cell30.png,202,214,43228,12454,0,0,0
20220128_171224_SHELL_M55_6330432695_X_3s_0.195A_19.181V_cell31.png,202,214,43228,12151,0,0,0
20220128_171224_SHELL_M55_6330432695_X_3s_0.195A_19.181V_cell32.png,202,214,43228,14437,0,0,0
20220128_171224_SHELL_M55_6330432695_X_3s_0.195A_19.181V_cell33.png,202,214,43228,10921,0,0,0
20220128_171224_SHELL_M55_6330432695_X_3s_0.195A_19.181V_cell34.png,202,214,43228,7479,0,0,0
20220128_171224_SHELL_M55_6330432695_X_3s_0.195A_19.181V_cell35.png,202,214,43228,10491,0,0,0
20220128_171224_SHELL_M55_6330432695_X_3s_0.195A_19.181V_cell4.png,202,214,43228,13326,0,0,0
20220128_171224_SHELL_M55_6330432695_X_3s_0.195A_19.181V_cell5.png,202,214,43228,9685,0,0,0
20220128_171224_SHELL_M55_6330432695_X_3s_0.195A_19.181V_cell6.png,202,214,43228,18757,0,0,0
20220128_171224_SHELL_M55_6330432695_X_3s_0.195A_19.181V_cell7.png,202,214,43228,7200,0,0,0
20220128_171224_SHELL_M55_6330432695_X_3s_0.195A_19.181V_cell8.png,202,214,43228,9170,0,0,0
20220128_171224_SHELL_M55_6330432695_X_3s_0.195A_19.181V_cell9.png,202,214,43228,8509,0,0,0
20220128_171253_SHELL_M55_6330432695_X_3s_0.296A_19.787V_cell0.png,198,203,40194,4143,0,0,0
20220128_171253_SHELL_M55_6330432695_X_3s_0.296A_19.787V_cell1.png,198,203,40194,6147,0,0,0
20220128_171253_SHELL_M55_6330432695_X_3s_0.296A_19.787V_cell10.png,198,203,40194,4417,0,0,0
20220128_171253_SHELL_M55_6330432695_X_3s_0.296A_19.787V_cell11.png,198,203,40194,5999,0,0,0
20220128_171253_SHELL_M55_6330432695_X_3s_0.296A_19.787V_cell12.png,198,203,40194,3348,0,0,0
20220128_171253_SHELL_M55_6330432695_X_3s_0.296A_19.787V_cell13.png,198,203,40194,3001,0,0,0
20220128_171253_SHELL_M55_6330432695_X_3s_0.296A_19.787V_cell14.png,198,203,40194,7493,0,0,0
20220128_171253_SHELL_M55_6330432695_X_3s_0.296A_19.787V_cell15.png,198,203,40194,1603,0,0,0
20220128_171253_SHELL_M55_6330432695_X_3s_0.296A_19.787V_cell16.png,198,203,40194,3324,0,0,0
20220128_171253_SHELL_M55_6330432695_X_3s_0.296A_19.787V_cell17.png,198,203,40194,5148,0,0,0
20220128_171253_SHELL_M55_6330432695_X_3s_0.296A_19.787V_cell18.png,198,203,40194,7902,0,0,0
20220128_171253_SHELL_M55_6330432695_X_3s_0.296A_19.787V_cell19.png,198,203,40194,5069,0,0,0
20220128_171253_SHELL_M55_6330432695_X_3s_0.296A_19.787V_cell2.png,198,203,40194,1784,0,0,0
20220128_171253_SHELL_M55_6330432695_X_3s_0.296A_19.787V_cell20.png,198,203,40194,12235,0,0,0
20220128_171253_SHELL_M55_6330432695_X_3s_0.296A_19.787V_cell21.png,198,203,40194,21749,0,0,0
20220128_171253_SHELL_M55_6330432695_X_3s_0.296A_19.787V_cell22.png,198,203,40194,8436,0,0,0
20220128_171253_SHELL_M55_6330432695_X_3s_0.296A_19.787V_cell23.png,198,203,40194,8929,0,0,0
20220128_171253_SHELL_M55_6330432695_X_3s_0.296A_19.787V_cell24.png,198,203,40194,1299,0,0,0
20220128_171253_SHELL_M55_6330432695_X_3s_0.296A_19.787V_cell25.png,198,203,40194,8149,0,0,0
20220128_171253_SHELL_M55_6330432695_X_3s_0.296A_19.787V_cell26.png,198,203,40194,9594,0,0,0
20220128_171253_SHELL_M55_6330432695_X_3s_0.296A_19.787V_cell27.png,198,203,40194,10064,0,0,0
20220128_171253_SHELL_M55_6330432695_X_3s_0.296A_19.787V_cell28.png,198,203,40194,20316,0,0,0
20220128_171253_SHELL_M55_6330432695_X_3s_0.296A_19.787V_cell29.png,198,203,40194,5543,0,0,0
20220128_171253_SHELL_M55_6330432695_X_3s_0.296A_19.787V_cell3.png,198,203,40194,4213,0,0,0
20220128_171253_SHELL_M55_6330432695_X_3s_0.296A_19.787V_cell30.png,198,203,40194,1461,0,0,0
20220128_171253_SHELL_M55_6330432695_X_3s_0.296A_19.787V_cell31.png,198,203,40194,460,0,0,0
20220128_171253_SHELL_M55_6330432695_X_3s_0.296A_19.787V_cell32.png,198,203,40194,5216,0,0,0
20220128_171253_SHELL_M55_6330432695_X_3s_0.296A_19.787V_cell33.png,198,203,40194,33,0,0,0
20220128_171253_SHELL_M55_6330432695_X_3s_0.296A_19.787V_cell34.png,198,203,40194,10270,0,0,0
20220128_171253_SHELL_M55_6330432695_X_3s_0.296A_19.787V_cell35.png,198,203,40194,6911,0,0,0
20220128_171253_SHELL_M55_6330432695_X_3s_0.296A_19.787V_cell4.png,198,203,40194,4309,0,0,0
20220128_171253_SHELL_M55_6330432695_X_3s_0.296A_19.787V_cell5.png,198,203,40194,3280,0,0,0
20220128_171253_SHELL_M55_6330432695_X_3s_0.296A_19.787V_cell6.png,198,203,40194,10139,0,0,0
20220128_171253_SHELL_M55_6330432695_X_3s_0.296A_19.787V_cell7.png,198,203,40194,3424,0,0,0
20220128_171253_SHELL_M55_6330432695_X_3s_0.296A_19.787V_cell8.png,198,203,40194,5732,0,0,0
20220128_171253_SHELL_M55_6330432695_X_3s_0.296A_19.787V_cell9.png,198,203,40194,1252,0,0,0
20220128_171322_SHELL_M55_6330432695_X_1s_1.392A_22.556V_cell0.png,197,200,39400,1980,0,0,0
20220128_171322_SHELL_M55_6330432695_X_1s_1.392A_22.556V_cell1.png,197,200,39400,8553,0,0,0
20220128_171322_SHELL_M55_6330432695_X_1s_1.392A_22.556V_cell10.png,197,200,39400,2730,0,0,0
20220128_171322_SHELL_M55_6330432695_X_1s_1.392A_22.556V_cell11.png,197,200,39400,2621,0,0,0
20220128_171322_SHELL_M55_6330432695_X_1s_1.392A_22.556V_cell12.png,197,200,39400,2515,0,0,0
20220128_171322_SHELL_M55_6330432695_X_1s_1.392A_22.556V_cell13.png,197,200,39400,5826,0,0,0
20220128_171322_SHELL_M55_6330432695_X_1s_1.392A_22.556V_cell14.png,197,200,39400,2034,0,0,0
20220128_171322_SHELL_M55_6330432695_X_1s_1.392A_22.556V_cell15.png,197,200,39400,4243,0,0,0
20220128_171322_SHELL_M55_6330432695_X_1s_1.392A_22.556V_cell16.png,197,200,39400,2342,0,0,0
20220128_171322_SHELL_M55_6330432695_X_1s_1.392A_22.556V_cell17.png,197,200,39400,4445,0,0,0
20220128_171322_SHELL_M55_6330432695_X_1s_1.392A_22.556V_cell18.png,197,200,39400,2913,0,0,0
20220128_171322_SHELL_M55_6330432695_X_1s_1.392A_22.556V_cell19.png,197,200,39400,4414,0,0,0
20220128_171322_SHELL_M55_6330432695_X_1s_1.392A_22.556V_cell2.png,197,200,39400,6954,0,0,0
20220128_171322_SHELL_M55_6330432695_X_1s_1.392A_22.556V_cell20.png,197,200,39400,9435,0,0,0
20220128_171322_SHELL_M55_6330432695_X_1s_1.392A_22.556V_cell21.png,197,200,39400,12048,0,0,0
20220128_171322_SHELL_M55_6330432695_X_1s_1.392A_22.556V_cell22.png,197,200,39400,9713,0,0,0
20220128_171322_SHELL_M55_6330432695_X_1s_1.392A_22.556V_cell23.png,197,200,39400,5280,0,0,0
20220128_171322_SHELL_M55_6330432695_X_1s_1.392A_22.556V_cell24.png,197,200,39400,12857,0,0,0
20220128_171322_SHELL_M55_6330432695_X_1s_1.392A_22.556V_cell25.png,197,200,39400,2342,0,0,0
20220128_171322_SHELL_M55_6330432695_X_1s_1.392A_22.556V_cell26.png,197,200,39400,9840,0,0,0
20220128_171322_SHELL_M55_6330432695_X_1s_1.392A_22.556V_cell27.png,197,200,39400,3806,0,0,0
20220128_171322_SHELL_M55_6330432695_X_1s_1.392A_22.556V_cell28.png,197,200,39400,2266,0,0,0
20220128_171322_SHELL_M55_6330432695_X_1s_1.392A_22.556V_cell29.png,197,200,39400,2756,0,0,0
20220128_171322_SHELL_M55_6330432695_X_1s_1.392A_22.556V_cell3.png,197,200,39400,4775,0,0,0
20220128_171322_SHELL_M55_6330432695_X_1s_1.392A_22.556V_cell30.png,197,200,39400,6477,0,0,0
20220128_171322_SHELL_M55_6330432695_X_1s_1.392A_22.556V_cell31.png,197,200,39400,2033,0,0,0
20220128_171322_SHELL_M55_6330432695_X_1s_1.392A_22.556V_cell32.png,197,200,39400,193,0,0,0
20220128_171322_SHELL_M55_6330432695_X_1s_1.392A_22.556V_cell33.png,197,200,39400,6156,0,0,0
20220128_171322_SHELL_M55_6330432695_X_1s_1.392A_22.556V_cell34.png,197,200,39400,8516,0,0,0
20220128_171322_SHELL_M55_6330432695_X_1s_1.392A_22.556V_cell35.png,197,200,39400,3751,0,0,0
20220128_171322_SHELL_M55_6330432695_X_1s_1.392A_22.556V_cell4.png,197,200,39400,4299,0,0,0
20220128_171322_SHELL_M55_6330432695_X_1s_1.392A_22.556V_cell5.png,197,200,39400,250,0,0,0
20220128_171322_SHELL_M55_6330432695_X_1s_1.392A_22.556V_cell6.png,197,200,39400,2125,0,0,0
20220128_171322_SHELL_M55_6330432695_X_1s_1.392A_22.556V_cell7.png,197,200,39400,6476,0,0,0
20220128_171322_SHELL_M55_6330432695_X_1s_1.392A_22.556V_cell8.png,197,200,39400,5609,0,0,0
20220128_171322_SHELL_M55_6330432695_X_1s_1.392A_22.556V_cell9.png,197,200,39400,3315,0,0,0
20220128_171345_SHELL_M55_6330432695_X_1s_2.394A_24.020V_cell0.png,197,200,39400,2370,0,0,0
20220128_171345_SHELL_M55_6330432695_X_1s_2.394A_24.020V_cell1.png,197,200,39400,6155,0,0,0
20220128_171345_SHELL_M55_6330432695_X_1s_2.394A_24.020V_cell10.png,197,200,39400,7187,0,0,0
20220128_171345_SHELL_M55_6330432695_X_1s_2.394A_24.020V_cell11.png,197,200,39400,2205,0,0,0
20220128_171345_SHELL_M55_6330432695_X_1s_2.394A_24.020V_cell12.png,197,200,39400,1216,0,0,0
20220128_171345_SHELL_M55_6330432695_X_1s_2.394A_24.020V_cell13.png,197,200,39400,4680,0,0,0
20220128_171345_SHELL_M55_6330432695_X_1s_2.394A_24.020V_cell14.png,197,200,39400,5163,0,0,0
20220128_171345_SHELL_M55_6330432695_X_1s_2.394A_24.020V_cell15.png,197,200,39400,1021,0,0,0
20220128_171345_SHELL_M55_6330432695_X_1s_2.394A_24.020V_cell16.png,197,200,39400,1931,0,0,0
20220128_171345_SHELL_M55_6330432695_X_1s_2.394A_24.020V_cell17.png,197,200,39400,1253,0,0,0
20220128_171345_SHELL_M55_6330432695_X_1s_2.394A_24.020V_cell18.png,197,200,39400,3517,0,0,0
20220128_171345_SHELL_M55_6330432695_X_1s_2.394A_24.020V_cell19.png,197,200,39400,7284,0,0,0
20220128_171345_SHELL_M55_6330432695_X_1s_2.394A_24.020V_cell2.png,197,200,39400,6429,0,0,0
20220128_171345_SHELL_M55_6330432695_X_1s_2.394A_24.020V_cell20.png,197,200,39400,6381,0,0,0
20220128_171345_SHELL_M55_6330432695_X_1s_2.394A_24.020V_cell21.png,197,200,39400,9713,0,0,0
20220128_171345_SHELL_M55_6330432695_X_1s_2.394A_24.020V_cell22.png,197,200,39400,2026,0,0,0
20220128_171345_SHELL_M55_6330432695_X_1s_2.394A_24.020V_cell23.png,197,200,39400,817,0,0,0
20220128_171345_SHELL_M55_6330432695_X_1s_2.394A_24.020V_cell24.png,197,200,39400,2042,0,0,0
20220128_171345_SHELL_M55_6330432695_X_1s_2.394A_24.020V_cell25.png,197,200,39400,1673,0,0,0
20220128_171345_SHELL_M55_6330432695_X_1s_2.394A_24.020V_cell26.png,197,200,39400,1720,0,0,0
20220128_171345_SHELL_M55_6330432695_X_1s_2.394A_24.020V_cell27.png,197,200,39400,1881,0,0,0
20220128_171345_SHELL_M55_6330432695_X_1s_2.394A_24.020V_cell28.png,197,200,39400,6077,0,0,0
20220128_171345_SHELL_M55_6330432695_X_1s_2.394A_24.020V_cell29.png,197,200,39400,2735,0,0,0
20220128_171345_SHELL_M55_6330432695_X_1s_2.394A_24.020V_cell3.png,197,200,39400,4391,0,0,0
20220128_171345_SHELL_M55_6330432695_X_1s_2.394A_24.020V_cell30.png,197,200,39400,2811,0,0,0
20220128_171345_SHELL_M55_6330432695_X_1s_2.394A_24.020V_cell31.png,197,200,39400,1088,0,0,0
20220128_171345_SHELL_M55_6330432695_X_1s_2.394A_24.020V_cell32.png,197,200,39400,3177,0,0,0
20220128_171345_SHELL_M55_6330432695_X_1s_2.394A_24.020V_cell33.png,197,200,39400,5664,0,0,0
20220128_171345_SHELL_M55_6330432695_X_1s_2.394A_24.020V_cell34.png,197,200,39400,1561,0,0,0
20220128_171345_SHELL_M55_6330432695_X_1s_2.394A_24.020V_cell35.png,197,200,39400,998,0,0,0
20220128_171345_SHELL_M55_6330432695_X_1s_2.394A_24.020V_cell4.png,197,200,39400,1624,0,0,0
20220128_171345_SHELL_M55_6330432695_X_1s_2.394A_24.020V_cell5.png,197,200,39400,1981,0,0,0
20220128_171345_SHELL_M55_6330432695_X_1s_2.394A_24.020V_cell6.png,197,200,39400,1648,0,0,0
20220128_171345_SHELL_M55_6330432695_X_1s_2.394A_24.020V_cell7.png,197,200,39400,5444,0,0,0
20220128_171345_SHELL_M55_6330432695_X_1s_2.394A_24.020V_cell8.png,197,200,39400,4536,0,0,0
20220128_171345_SHELL_M55_6330432695_X_1s_2.394A_24.020V_cell9.png,197,200,39400,1968,0,0,0
20220128_171408_SHELL_M55_6330432695_X_1s_3.392A_25.302V_cell0.png,197,200,39400,1015,0,0,0
20220128_171408_SHELL_M55_6330432695_X_1s_3.392A_25.302V_cell1.png,197,200,39400,3934,0,0,0
